age,employment_status,annual_income,avg_monthly_balance,num_deposits_per_month,debit_card_spending,credit_score,num_open_loans,total_outstanding_debt,late_payment_count,loan_default_history,loan_application_amount,loan_repayment_history,debt_to_income_ratio,credit_risk
36,Employed,50058.0,2046.0,13,600,703.0,2,11569.0,1,0,11422,Excellent,0.231,0
36,Employed,53036.0,2366.0,9,1451,715.0,6,22376.0,3,0,1000,Good,0.422,0
53,Employed,21483.0,1655.0,3,1168,713.0,2,15390.0,0,0,7540,Average,0.716,0
24,Employed,68222.0,2395.0,9,1693,667.0,4,47989.0,0,1,20764,Poor,0.703,0
24,Employed,52367.0,1260.0,10,981,533.0,2,19782.0,0,0,16702,Good,0.378,1
59,Self-Employed,133352.0,7610.0,6,4728,611.0,2,26432.0,0,1,46806,Good,0.198,0
60,Self-Employed,32805.0,1244.0,14,1708,787.0,4,4595.0,0,0,3590,Average,0.14,0
37,Employed,20344.0,1507.0,10,1366,694.0,2,8792.0,1,0,3235,Average,0.432,0
57,Employed,77267.0,2237.0,10,1329,656.0,2,31941.0,1,1,23861,Excellent,0.413,0
59,Employed,66548.0,,3,1645,764.0,6,22257.0,2,0,22244,Good,0.334,0
49,Self-Employed,31585.0,684.0,1,520,595.0,3,16949.0,0,0,9343,Average,0.537,1
56,Employed,23712.0,249.0,10,694,663.0,2,14763.0,0,0,14956,Average,0.623,0
58,Self-Employed,128112.0,9254.0,9,3817,690.0,1,72645.0,1,0,28605,Good,0.567,0
59,Employed,119713.0,6571.0,11,2436,647.0,0,34791.0,0,1,38286,Good,0.291,0
57,Employed,15000.0,1581.0,3,285,688.0,2,2979.0,2,0,7235,Average,0.199,0
55,Employed,42747.0,1220.0,2,800,666.0,2,5261.0,1,0,1000,Average,0.123,1
27,Self-Employed,137365.0,3885.0,1,2968,575.0,2,22530.0,1,0,10874,Good,0.164,1
47,Employed,42330.0,1179.0,4,217,694.0,2,25038.0,1,0,6075,Average,0.591,0
48,Employed,41993.0,177.0,7,2134,580.0,1,16174.0,0,0,17562,Average,0.385,1
42,Employed,47078.0,100.0,15,1872,692.0,7,29325.0,0,0,8164,Good,0.623,0
34,Self-Employed,29691.0,100.0,3,1874,783.0,5,2196.0,0,0,5792,Good,0.074,0
27,Self-Employed,21536.0,1801.0,10,674,659.0,2,25467.0,0,0,7790,Good,1.183,1
57,Employed,98124.0,4803.0,6,5786,592.0,5,19016.0,0,0,12419,Good,0.194,1
42,Self-Employed,19960.0,1047.0,3,1063,670.0,1,18952.0,0,0,1000,Good,0.949,0
25,Employed,63012.0,1892.0,9,1816,618.0,3,18902.0,1,0,12634,Excellent,0.3,1
22,Employed,89564.0,2116.0,14,3099,725.0,5,12641.0,2,0,13679,Average,0.141,0
47,Employed,24758.0,100.0,14,750,669.0,1,4496.0,2,0,3995,Excellent,0.182,0
41,Employed,33082.0,1182.0,12,1483,808.0,3,1666.0,3,1,14874,Excellent,0.05,0
58,Self-Employed,107188.0,7560.0,15,5510,767.0,3,37616.0,0,0,20879,Good,0.351,0
35,Self-Employed,73731.0,5408.0,7,3151,669.0,1,63388.0,0,0,26960,Good,0.86,0
41,Employed,39167.0,1995.0,6,778,734.0,0,12932.0,2,0,2938,Good,0.33,0
30,Employed,106545.0,5151.0,4,1529,651.0,2,44365.0,0,0,37483,Poor,0.416,1
43,Self-Employed,106797.0,7022.0,4,2253,683.0,2,76810.0,1,0,36990,Excellent,0.719,0
59,Unemployed,63772.0,2192.0,15,3169,653.0,0,44431.0,2,0,11800,Good,0.697,0
25,Employed,33523.0,100.0,4,1690,737.0,1,2497.0,0,0,12298,Good,0.074,0
21,Unemployed,43813.0,2607.0,5,1118,787.0,2,35580.0,1,0,17162,Average,0.812,0
33,Employed,64383.0,1666.0,1,1687,740.0,3,6052.0,3,1,5951,Average,0.094,0
41,Employed,49581.0,3425.0,12,1705,749.0,1,26417.0,2,0,22428,Average,0.533,0
46,Self-Employed,92182.0,2332.0,7,2866,749.0,2,45321.0,1,0,34238,Good,0.492,0
65,Employed,23711.0,2963.0,14,1235,721.0,3,1591.0,3,0,4449,Poor,0.067,0
41,Employed,24179.0,102.0,9,861,595.0,1,15310.0,0,0,9521,Good,0.633,1
38,Employed,60753.0,4036.0,6,1967,808.0,2,7448.0,2,0,12053,Average,0.123,0
57,Self-Employed,41971.0,100.0,13,169,815.0,0,9305.0,2,0,12838,Excellent,0.222,0
65,Self-Employed,38957.0,2522.0,2,991,662.0,0,7101.0,2,0,10609,Average,0.182,0
52,Employed,20799.0,833.0,13,100,652.0,5,23732.0,3,1,8078,Average,1.141,1
56,Employed,55594.0,178.0,7,2269,726.0,2,30371.0,3,0,8561,Excellent,0.546,0
37,Employed,53427.0,2665.0,14,1811,721.0,1,15208.0,2,0,16465,Good,0.285,0
55,Employed,78787.0,5536.0,3,2959,665.0,1,9894.0,1,1,11401,Good,0.126,0
31,Employed,,2456.0,6,1115,586.0,0,23886.0,1,0,9780,Average,0.418,0
41,Self-Employed,51132.0,3359.0,9,3792,703.0,2,30341.0,0,0,6913,Good,0.593,0
46,Employed,105076.0,4486.0,14,5501,721.0,1,67777.0,1,0,34795,Good,0.645,0
24,Employed,26722.0,1961.0,10,1453,734.0,1,19184.0,1,0,1000,Good,0.718,0
54,Employed,,4747.0,12,2903,706.0,4,47080.0,2,0,15985,Average,0.637,0
38,Employed,21938.0,1185.0,8,100,660.0,2,12905.0,2,0,3284,Good,0.588,1
60,Unemployed,34682.0,1136.0,6,769,755.0,1,4603.0,2,0,6306,Good,0.133,1
55,Employed,28230.0,100.0,14,961,685.0,2,0.0,2,0,8321,Good,0.0,0
61,Employed,84555.0,4975.0,10,1300,645.0,0,41332.0,1,1,40464,Average,0.489,1
49,Employed,53057.0,100.0,5,1925,666.0,3,17118.0,1,1,14880,Average,0.323,1
49,Employed,54593.0,3616.0,15,2064,549.0,3,38304.0,1,0,6845,Poor,0.702,1
58,Employed,29923.0,871.0,14,505,666.0,0,13806.0,0,0,15950,Excellent,0.461,0
62,Employed,46642.0,1958.0,4,875,732.0,2,0.0,2,0,17696,Poor,0.0,0
41,Employed,36141.0,100.0,13,625,705.0,3,10440.0,1,0,14461,Good,0.289,0
62,Employed,67913.0,3507.0,8,1420,794.0,0,46317.0,4,0,9858,Average,0.682,0
33,Employed,31888.0,2823.0,6,375,660.0,1,24622.0,1,0,5490,Average,0.772,1
61,Employed,114288.0,5941.0,11,1496,717.0,0,8690.0,4,0,10909,Good,0.076,0
37,Unemployed,21884.0,188.0,8,320,739.0,0,12663.0,2,0,5756,Average,0.579,1
29,Employed,35295.0,,12,836,850.0,3,16656.0,1,1,9306,Average,0.472,0
61,Employed,138351.0,4822.0,9,2856,691.0,2,39840.0,2,0,37793,Excellent,0.288,1
21,Employed,43294.0,1002.0,4,1311,,1,11654.0,3,0,8428,Excellent,0.269,1
22,Employed,26686.0,100.0,10,2264,744.0,3,6877.0,0,0,9195,Excellent,0.258,0
49,Self-Employed,62043.0,3166.0,2,1888,820.0,2,30339.0,1,0,8210,Poor,0.489,0
53,Employed,42346.0,100.0,7,2490,656.0,1,16121.0,3,0,12130,Average,0.381,1
30,Self-Employed,34730.0,379.0,8,2110,743.0,1,22847.0,3,0,15935,Good,0.658,0
60,Employed,30102.0,700.0,4,1152,772.0,3,5733.0,1,0,9452,Excellent,0.19,0
41,Employed,200000.0,12589.0,2,4578,756.0,0,45229.0,2,1,12744,Poor,0.226,0
48,Self-Employed,47893.0,2819.0,13,2924,,3,30525.0,0,0,6322,Excellent,0.637,0
31,Employed,19073.0,1775.0,9,363,628.0,2,18359.0,1,0,7531,Good,0.963,1
54,Employed,125070.0,8213.0,3,2602,674.0,1,38780.0,3,0,10784,Excellent,0.31,0
28,Employed,76970.0,3613.0,13,2103,714.0,1,7327.0,1,0,26260,Average,0.095,0
42,Self-Employed,36081.0,3142.0,3,554,748.0,2,6795.0,1,1,14863,Excellent,0.188,0
28,Employed,32921.0,100.0,9,377,705.0,2,4227.0,1,0,15344,Good,0.128,0
35,Self-Employed,79658.0,4357.0,8,1179,652.0,2,,1,0,17517,Good,0.042,1
37,Employed,48016.0,1094.0,4,1733,722.0,3,16396.0,1,0,16995,Poor,0.341,0
43,Self-Employed,19069.0,1465.0,10,552,745.0,0,17550.0,1,1,3544,Good,0.92,0
44,Employed,146983.0,8818.0,4,7491,708.0,2,40761.0,3,0,1171,Good,0.277,0
65,Self-Employed,,3082.0,12,986,617.0,3,27168.0,1,0,1000,Good,0.627,1
39,Employed,125198.0,8187.0,14,5704,666.0,3,70010.0,2,0,11156,Excellent,0.559,0
25,Unemployed,111105.0,5608.0,14,4546,751.0,4,17179.0,0,0,22313,Average,0.155,0
52,Employed,31715.0,1627.0,1,2852,576.0,2,10883.0,1,0,5680,Excellent,0.343,1
64,Employed,97085.0,3703.0,13,5080,523.0,1,10490.0,2,0,30976,Good,0.108,1
21,Employed,38438.0,100.0,1,353,793.0,3,9357.0,2,0,4147,Excellent,0.243,0
43,Employed,19701.0,2051.0,15,1821,718.0,1,10406.0,1,0,2450,Average,0.528,0
57,Employed,43545.0,537.0,14,2581,726.0,0,10791.0,1,0,22068,Average,0.248,0
28,Unemployed,68445.0,3773.0,15,1846,599.0,1,30637.0,1,0,18206,Excellent,0.448,1
33,Unemployed,42642.0,2505.0,12,771,735.0,0,6330.0,1,0,3674,Excellent,0.148,0
28,Employed,46454.0,3451.0,11,1976,701.0,5,2452.0,1,0,15733,Average,0.053,0
43,Unemployed,103161.0,5406.0,9,3393,561.0,3,24058.0,2,0,35287,Average,0.233,1
63,Employed,58318.0,3063.0,13,2533,787.0,0,17184.0,0,0,8616,Excellent,0.295,0
21,Employed,34588.0,1527.0,1,607,692.0,3,8031.0,0,0,12262,Good,0.232,0
65,Self-Employed,80919.0,5315.0,2,2927,650.0,0,14328.0,3,1,22535,Good,0.177,1
44,Employed,61317.0,4245.0,7,629,652.0,1,29666.0,0,0,18058,Excellent,0.484,0
55,Unemployed,15000.0,1144.0,13,827,529.0,0,3098.0,5,1,5422,Good,0.207,1
44,Employed,69611.0,3015.0,2,2846,725.0,0,15383.0,0,1,19756,Average,0.221,0
37,Employed,68227.0,3683.0,11,1231,700.0,1,31447.0,0,1,19876,Average,0.461,1
25,Employed,55612.0,1012.0,4,1269,665.0,3,14328.0,2,0,15412,Good,0.258,0
40,Employed,89816.0,5964.0,10,3711,776.0,0,57457.0,2,0,20986,Good,0.64,0
41,Employed,37997.0,100.0,2,918,576.0,2,11163.0,1,0,1000,Average,0.294,1
60,Unemployed,66182.0,2092.0,14,2163,635.0,1,9620.0,1,0,14563,Poor,0.145,1
51,Self-Employed,23231.0,486.0,12,1514,616.0,6,10929.0,0,0,3098,Average,0.47,1
56,Self-Employed,68802.0,2071.0,3,1728,659.0,4,32350.0,3,0,18129,Excellent,0.47,0
31,Employed,161018.0,2917.0,6,3659,685.0,1,48472.0,5,0,36404,Good,0.301,1
35,Employed,31822.0,1586.0,7,666,712.0,1,0.0,2,1,2970,Average,0.0,0
39,Employed,36214.0,1283.0,12,2102,654.0,2,4268.0,1,0,15486,Average,0.118,1
27,Employed,37219.0,323.0,2,726,614.0,2,14743.0,3,0,15296,Excellent,0.396,1
48,Employed,59076.0,2156.0,9,1156,806.0,5,10520.0,0,0,22353,Average,0.178,0
63,Self-Employed,30651.0,1420.0,2,1309,850.0,3,17884.0,1,0,8106,Excellent,0.583,0
25,Employed,69340.0,988.0,4,2904,691.0,1,36930.0,2,0,32848,Excellent,0.533,0
25,Employed,87628.0,1998.0,5,2538,623.0,3,61942.0,1,1,46177,Average,0.707,0
50,Employed,73790.0,3472.0,8,2191,791.0,1,27295.0,1,1,14760,Average,0.37,0
52,Employed,20795.0,100.0,13,785,571.0,3,12686.0,0,1,17150,Average,0.61,1
28,Employed,95076.0,3014.0,12,1098,655.0,3,38799.0,1,0,44006,Excellent,0.408,0
30,Unemployed,92101.0,3545.0,13,4542,628.0,1,73747.0,1,0,29418,Good,0.801,1
58,Employed,86827.0,2482.0,4,1262,593.0,0,19458.0,1,1,17999,Good,0.224,0
52,Self-Employed,67518.0,3983.0,1,1892,659.0,2,14257.0,0,1,2944,Average,0.211,0
48,Employed,62081.0,896.0,12,2362,615.0,4,4463.0,0,0,2641,Good,0.072,0
37,Employed,97042.0,5672.0,7,4540,681.0,2,41163.0,2,0,32890,Good,0.424,0
51,Employed,158423.0,9137.0,9,2625,682.0,3,21426.0,1,0,8430,Excellent,0.135,0
28,Self-Employed,32562.0,2964.0,13,367,633.0,3,6378.0,0,0,1354,Average,0.196,0
60,Self-Employed,99514.0,3799.0,11,4509,652.0,0,41926.0,1,0,3770,Good,0.421,0
45,Employed,52453.0,2351.0,13,237,663.0,2,38886.0,1,0,4549,Good,0.741,0
29,Employed,51214.0,1159.0,12,1616,741.0,2,37543.0,0,0,12938,Excellent,0.733,0
22,Employed,23623.0,2338.0,13,100,669.0,2,17394.0,1,0,5692,Good,0.736,1
35,Employed,47026.0,2634.0,11,832,742.0,2,24221.0,1,0,7792,Excellent,0.515,1
23,Unemployed,31780.0,100.0,5,1067,724.0,1,22245.0,5,0,11950,Good,0.7,0
56,Employed,42615.0,1769.0,11,736,723.0,0,29663.0,1,0,1000,Good,0.696,0
24,Employed,30064.0,1879.0,15,1902,784.0,1,25251.0,1,0,10948,Excellent,0.84,0
34,Employed,42967.0,3487.0,2,2586,596.0,2,16636.0,3,1,5036,Poor,0.387,1
61,Employed,43990.0,2369.0,15,335,645.0,0,7498.0,2,1,9029,Good,0.17,0
61,Employed,58006.0,4012.0,12,2658,812.0,1,4668.0,2,1,21240,Average,0.08,0
45,Employed,22629.0,3118.0,12,597,661.0,4,17124.0,2,0,2863,Excellent,0.757,0
30,Self-Employed,24836.0,100.0,11,987,469.0,2,3292.0,1,0,9563,Good,0.133,1
41,Self-Employed,67114.0,3589.0,9,1166,665.0,2,26049.0,2,0,21896,Good,0.388,1
56,Employed,35472.0,1450.0,3,2046,690.0,0,,0,0,9569,Poor,0.602,0
32,Self-Employed,99318.0,6229.0,2,2259,484.0,0,0.0,1,0,37526,Average,0.0,1
47,Employed,62255.0,1957.0,4,804,780.0,5,44421.0,1,0,1000,Good,0.714,0
60,Employed,76788.0,870.0,4,1818,626.0,2,22814.0,2,0,34044,Average,0.297,1
22,Employed,119488.0,2564.0,13,6215,705.0,2,8779.0,1,0,33811,Good,0.073,1
33,Employed,46386.0,2003.0,15,1821,663.0,1,32001.0,1,0,6006,Average,0.69,0
52,Employed,40100.0,100.0,15,1088,583.0,2,17639.0,2,0,5668,Good,0.44,1
51,Employed,88834.0,1276.0,11,2862,600.0,3,60613.0,0,0,28629,Good,0.682,0
36,Employed,72789.0,707.0,10,2722,610.0,4,21528.0,3,1,13370,Good,0.296,1
52,Unemployed,49615.0,1262.0,5,2351,761.0,5,30392.0,0,0,16862,Good,0.613,0
52,Employed,118230.0,5877.0,1,3664,669.0,6,28203.0,2,0,6552,Good,0.239,0
54,Employed,48940.0,1860.0,13,1527,641.0,6,16456.0,2,0,15911,Poor,0.336,0
31,Employed,56000.0,2235.0,15,1456,610.0,2,9083.0,0,0,18978,Good,0.162,0
30,Employed,55646.0,100.0,10,740,770.0,4,35848.0,2,0,2863,Average,0.644,0
35,Employed,32895.0,892.0,15,100,790.0,3,8967.0,0,0,7710,Good,0.273,0
37,Self-Employed,57398.0,452.0,11,2552,769.0,1,16853.0,1,1,17530,Average,0.294,0
60,Employed,118576.0,347.0,1,5003,717.0,2,,1,0,12348,Average,0.715,0
38,Employed,70250.0,2598.0,14,3587,702.0,2,28141.0,2,0,7173,Good,0.401,0
29,Employed,55948.0,3740.0,12,1918,,2,22891.0,1,1,16465,Excellent,0.409,0
45,Employed,50318.0,1354.0,13,2144,662.0,4,21499.0,1,0,10601,Good,0.427,0
60,Employed,65977.0,1398.0,10,2946,629.0,5,11940.0,3,0,9735,Average,0.181,1
34,Employed,83072.0,3004.0,7,1605,543.0,2,7416.0,1,0,32228,Excellent,0.089,1
45,Employed,76893.0,4993.0,11,2569,759.0,0,52996.0,4,1,16894,Good,0.689,0
42,Employed,45824.0,100.0,5,3227,628.0,4,11107.0,2,0,4897,Excellent,0.242,1
50,Employed,65757.0,3442.0,14,2912,770.0,3,25784.0,3,0,21006,Good,0.392,0
40,Unemployed,71615.0,3019.0,10,3816,746.0,4,40590.0,3,0,30008,Average,0.567,0
41,Employed,31607.0,1804.0,6,1810,722.0,2,6347.0,1,0,8716,Good,0.201,0
64,Self-Employed,60332.0,3226.0,7,954,726.0,3,33745.0,1,0,11388,Excellent,0.559,0
52,Self-Employed,16754.0,1868.0,1,100,634.0,4,3259.0,1,0,8951,Poor,0.195,1
41,Employed,71717.0,6464.0,5,1829,819.0,1,46705.0,3,0,32580,Poor,0.651,0
55,Employed,79085.0,2192.0,15,2954,683.0,1,17935.0,0,0,33981,Average,0.227,0
52,Employed,82970.0,2103.0,13,1552,703.0,1,15736.0,0,0,25521,Excellent,0.19,0
50,Self-Employed,44259.0,1468.0,8,770,631.0,1,25272.0,0,0,16371,Average,0.571,0
59,Employed,65190.0,3829.0,3,3608,610.0,5,11452.0,2,0,14283,Good,0.176,1
32,Self-Employed,120362.0,4444.0,2,3132,716.0,4,45488.0,0,1,50830,Good,0.378,1
61,Unemployed,119690.0,4196.0,2,1880,696.0,1,75349.0,2,0,49774,Good,0.63,0
38,Self-Employed,54125.0,336.0,4,1393,621.0,2,25459.0,1,0,11771,Good,0.47,1
41,Employed,59380.0,2552.0,7,270,572.0,2,19721.0,1,0,30160,Average,0.332,0
33,Employed,101325.0,1673.0,12,5639,585.0,3,15847.0,1,1,17500,Average,0.156,0
41,Self-Employed,24092.0,1148.0,2,100,770.0,5,19422.0,3,0,3138,Good,0.806,0
28,Employed,46046.0,2121.0,15,1365,634.0,3,14388.0,1,0,4199,Excellent,0.312,1
60,Employed,114651.0,4817.0,6,3638,655.0,1,79792.0,2,1,47718,Good,0.696,0
27,Self-Employed,94037.0,4244.0,13,2345,789.0,2,16230.0,1,1,20834,Average,0.173,0
43,Employed,67385.0,2427.0,7,1580,596.0,2,36394.0,2,0,29403,Average,0.54,1
64,Unemployed,24026.0,390.0,9,705,625.0,1,8764.0,1,0,1000,Excellent,0.365,1
52,Employed,53511.0,2430.0,12,3582,622.0,3,6203.0,0,1,22938,Excellent,0.116,1
31,Employed,39761.0,3233.0,12,1286,801.0,2,9765.0,1,0,8972,Poor,0.246,0
42,Unemployed,65983.0,1008.0,7,1824,830.0,1,12089.0,2,0,23211,Average,0.183,0
42,Employed,35240.0,602.0,1,1703,736.0,4,2995.0,0,0,2222,Average,0.085,0
63,Employed,31286.0,1833.0,8,1181,739.0,4,6161.0,0,0,10619,Excellent,0.197,0
45,Employed,17666.0,218.0,3,1153,636.0,6,16893.0,0,0,8842,Excellent,0.956,0
42,Employed,107697.0,5319.0,13,4906,826.0,2,2812.0,0,0,43475,Good,0.026,0
48,Employed,44144.0,100.0,7,1556,700.0,1,29593.0,0,1,4905,Average,0.67,1
49,Employed,59965.0,4498.0,6,2374,744.0,2,6367.0,2,0,4976,Excellent,0.106,0
33,Employed,54932.0,1397.0,12,1852,672.0,2,29031.0,1,1,19384,Excellent,0.528,0
38,Employed,30577.0,3022.0,15,1517,660.0,1,15963.0,3,0,7275,Poor,0.522,0
22,Self-Employed,27518.0,100.0,3,1639,805.0,6,29892.0,1,0,6850,Excellent,1.086,0
49,Self-Employed,31640.0,1605.0,15,479,720.0,2,18253.0,1,0,1193,Average,0.577,0
41,Employed,36951.0,1626.0,2,551,789.0,4,19830.0,3,0,11895,Good,0.537,0
35,Employed,67287.0,3926.0,4,1449,699.0,3,3463.0,1,0,32251,Good,0.051,0
47,Employed,35506.0,100.0,1,1012,616.0,4,9284.0,1,0,19642,Average,0.261,0
51,Employed,143725.0,4189.0,10,7736,636.0,1,75187.0,2,0,7696,Excellent,0.523,0
35,Self-Employed,96763.0,6906.0,10,4066,688.0,4,30276.0,1,0,17177,Good,0.313,0
43,Self-Employed,85792.0,3570.0,13,2398,633.0,1,25987.0,1,0,41435,Good,0.303,0
44,Employed,51497.0,645.0,7,2427,597.0,1,11685.0,1,0,5829,Good,0.227,0
64,Employed,126493.0,5543.0,3,5607,770.0,1,14205.0,2,0,15863,Average,0.112,0
33,Employed,48785.0,1916.0,13,1830,639.0,0,7520.0,1,0,18037,Excellent,0.154,1
42,Employed,54062.0,3682.0,2,2278,690.0,3,30796.0,1,0,12397,Excellent,0.57,0
63,Employed,60390.0,2157.0,5,1741,702.0,0,0.0,3,0,16695,Excellent,0.0,0
57,Unemployed,80910.0,2909.0,7,3178,636.0,3,33183.0,0,0,21318,Average,0.41,0
53,Self-Employed,78072.0,4333.0,1,816,789.0,1,46314.0,0,0,32068,Good,0.593,0
23,Employed,42352.0,925.0,12,2048,596.0,1,23270.0,1,0,19265,Average,0.549,1
39,Employed,41025.0,1977.0,1,710,700.0,3,28796.0,1,0,16772,Good,0.702,0
43,Unemployed,78201.0,4839.0,15,3517,698.0,5,43804.0,1,0,24898,Average,0.56,0
49,Employed,81509.0,2858.0,10,3781,676.0,2,28232.0,1,1,34126,Good,0.346,0
50,Employed,44300.0,2540.0,8,1210,583.0,1,23379.0,0,0,1000,Average,0.528,0
59,Employed,22974.0,1396.0,5,1015,745.0,5,11543.0,3,0,8872,Good,0.502,0
64,Self-Employed,49073.0,2010.0,8,2088,736.0,1,30863.0,1,1,1000,Good,0.629,0
45,Employed,77500.0,4233.0,11,1809,629.0,6,43040.0,2,1,11447,Good,0.555,1
57,Employed,148460.0,4718.0,3,4075,733.0,2,34958.0,0,0,41691,Average,0.235,0
28,Self-Employed,28459.0,1466.0,2,464,708.0,0,19309.0,0,0,7807,Excellent,0.678,0
62,Self-Employed,43498.0,1611.0,7,2171,584.0,0,22279.0,2,0,17148,Good,0.512,1
36,Unemployed,44397.0,2630.0,6,2118,616.0,3,29449.0,3,0,7577,Poor,0.663,1
28,Employed,115935.0,2304.0,4,3326,765.0,3,,2,0,23346,Average,0.552,0
21,Employed,53953.0,100.0,7,100,703.0,2,20750.0,0,0,21496,Good,0.385,0
64,Self-Employed,33392.0,502.0,13,1515,638.0,1,13566.0,1,0,5692,Average,0.406,1
25,Self-Employed,74785.0,4008.0,9,691,616.0,4,6372.0,1,0,1000,Good,0.085,1
23,Employed,44026.0,3420.0,9,354,641.0,3,17657.0,1,1,5517,Average,0.401,0
21,Employed,28048.0,1403.0,3,100,647.0,4,4016.0,3,1,1000,Excellent,0.143,1
24,Self-Employed,33660.0,1386.0,1,1451,617.0,3,14496.0,1,0,11335,Average,0.431,1
60,Self-Employed,142744.0,6407.0,4,6197,549.0,1,21442.0,0,0,44619,Poor,0.15,1
55,Employed,67942.0,3351.0,10,1816,766.0,2,9941.0,0,0,34804,Good,0.146,0
52,Employed,58358.0,2305.0,13,2508,753.0,2,11807.0,0,0,8220,Good,0.202,0
62,Employed,47937.0,1460.0,1,1989,585.0,3,37052.0,3,1,12953,Excellent,0.773,1
54,Employed,64587.0,1366.0,7,2907,690.0,2,27366.0,0,0,26865,Average,0.424,0
63,Employed,64165.0,1358.0,2,1542,612.0,1,22829.0,0,0,28087,Excellent,0.356,0
45,Employed,64588.0,1472.0,14,1655,660.0,3,30210.0,3,0,1536,Good,0.468,0
30,Employed,58586.0,2371.0,8,1862,654.0,0,32267.0,2,0,9790,Good,0.551,1
41,Employed,88692.0,2300.0,5,2545,648.0,2,39201.0,2,0,17701,Excellent,0.442,0
59,Employed,55703.0,2491.0,10,2298,830.0,2,18737.0,1,1,15241,Average,0.336,0
47,Self-Employed,32120.0,601.0,1,673,647.0,2,8499.0,1,1,8722,Average,0.265,1
47,Employed,39272.0,2720.0,2,1564,619.0,1,11017.0,0,0,19826,Good,0.281,0
22,Employed,18520.0,1997.0,4,974,623.0,1,1375.0,1,0,9501,Good,0.074,1
61,Self-Employed,167684.0,5003.0,3,3591,758.0,4,91219.0,1,0,8036,Good,0.544,0
33,Employed,88398.0,2644.0,13,1818,556.0,1,27171.0,0,0,23164,Excellent,0.307,1
29,Unemployed,34841.0,100.0,5,1002,623.0,2,7722.0,3,0,1873,Excellent,0.222,1
56,Self-Employed,47102.0,2605.0,4,2584,789.0,0,10439.0,1,0,17533,Excellent,0.222,0
42,Employed,38747.0,245.0,2,1465,698.0,1,9877.0,1,0,5625,Good,0.255,0
62,Unemployed,128475.0,4154.0,13,2631,694.0,1,94145.0,1,0,60000,Average,0.733,0
46,Employed,25189.0,2352.0,11,1715,840.0,1,8412.0,0,0,11883,Good,0.334,0
32,Employed,58574.0,2072.0,9,2613,698.0,0,15311.0,2,0,9343,Average,0.261,0
37,Employed,51813.0,814.0,7,2362,627.0,1,30190.0,1,0,7707,Average,0.583,1
34,Employed,86669.0,3910.0,5,2008,659.0,2,28938.0,2,0,18278,Good,0.334,1
34,Unemployed,51942.0,2448.0,12,3287,595.0,1,30788.0,0,1,11901,Excellent,0.593,0
54,Employed,20912.0,690.0,14,550,774.0,3,7769.0,0,0,4595,Average,0.372,0
40,Employed,47905.0,2472.0,12,3017,723.0,2,12504.0,4,0,16602,Excellent,0.261,0
31,Employed,32222.0,2780.0,11,509,764.0,1,21988.0,3,0,13152,Good,0.682,0
36,Employed,57461.0,4039.0,4,833,771.0,5,51665.0,2,0,18636,Good,0.899,0
51,Employed,121041.0,3999.0,10,2621,649.0,1,59643.0,1,0,49458,Poor,0.493,1
26,Employed,21129.0,2689.0,13,331,609.0,4,16166.0,1,1,10782,Average,0.765,1
39,Self-Employed,35418.0,1525.0,13,935,676.0,1,18009.0,1,0,16322,Good,0.508,0
57,Employed,40583.0,688.0,5,1589,615.0,4,5601.0,2,0,1000,Average,0.138,1
24,Self-Employed,44587.0,1314.0,2,526,692.0,2,11732.0,1,0,6898,Good,0.263,0
24,Employed,82632.0,4950.0,8,1306,765.0,2,19477.0,0,0,8119,Excellent,0.236,0
40,Self-Employed,49993.0,3111.0,2,2160,667.0,5,31263.0,0,0,15308,Good,0.625,0
30,Self-Employed,69132.0,1136.0,8,2449,691.0,2,,0,1,29430,Average,0.803,1
44,Employed,38984.0,2984.0,13,930,673.0,1,20329.0,2,0,7826,Good,0.521,0
55,Employed,62414.0,5580.0,5,1777,740.0,1,34807.0,2,0,14866,Good,0.558,0
46,Self-Employed,84362.0,3107.0,4,1748,630.0,2,53723.0,0,1,23917,Poor,0.637,1
57,Employed,36766.0,3529.0,7,1187,515.0,3,11748.0,2,0,1925,Good,0.32,1
58,Unemployed,84528.0,1855.0,1,1023,715.0,2,26491.0,2,0,3386,Good,0.313,0
41,Employed,56607.0,2475.0,7,2974,754.0,4,28393.0,1,0,17527,Average,0.502,0
60,Employed,97742.0,1290.0,10,4961,713.0,2,38972.0,1,1,4384,Poor,0.399,1
59,Employed,49232.0,4441.0,12,2185,632.0,5,33187.0,1,0,1000,Poor,0.674,1
41,Unemployed,67831.0,927.0,5,724,595.0,3,12823.0,0,0,10013,Average,0.189,0
30,Employed,53785.0,3523.0,6,2001,717.0,6,25016.0,1,0,1000,Average,0.465,1
58,Self-Employed,52165.0,2396.0,5,478,691.0,1,21880.0,3,0,1000,Poor,0.419,0
24,Self-Employed,63418.0,2791.0,15,3165,671.0,2,8216.0,2,1,30808,Average,0.13,0
65,Employed,73890.0,3691.0,7,2330,817.0,2,32635.0,1,0,1945,Good,0.442,0
40,Employed,27662.0,1819.0,13,1565,609.0,2,10294.0,4,0,14376,Good,0.372,1
37,Self-Employed,121005.0,2060.0,15,4580,813.0,3,49604.0,2,0,54292,Average,0.41,0
27,Employed,19777.0,1601.0,1,801,682.0,0,25570.0,1,0,1000,Good,1.293,0
24,Self-Employed,37739.0,1054.0,2,1395,542.0,0,5215.0,0,0,16006,Poor,0.138,1
